ind;time;sst;firmeza;dominant_HSV;long_gradient;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full;RG_rate;RB_rate;SH_rate;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff;region_0_R;region_0_G;region_0_B;region_1_R;region_1_G;region_1_B;region_2_R;region_2_G;region_2_B;region_3_R;region_3_G;region_3_B;region_4_R;region_4_G;region_4_B;region_0_H;region_0_S;region_0_V;region_1_H;region_1_S;region_1_V;region_2_H;region_2_S;region_2_V;region_3_H;region_3_S;region_3_V;region_4_H;region_4_S;region_4_V;region_0_L;region_0_a;region_0_b;region_1_L;region_1_a;region_1_b;region_2_L;region_2_a;region_2_b;region_3_L;region_3_a;region_3_b;region_4_L;region_4_a;region_4_b;0_1_R_diff;0_1_G_diff;0_1_B_diff;0_2_R_diff;0_2_G_diff;0_2_B_diff;0_3_R_diff;0_3_G_diff;0_3_B_diff;0_4_R_diff;0_4_G_diff;0_4_B_diff;1_2_R_diff;1_2_G_diff;1_2_B_diff;1_3_R_diff;1_3_G_diff;1_3_B_diff;1_4_R_diff;1_4_G_diff;1_4_B_diff;2_3_R_diff;2_3_G_diff;2_3_B_diff;2_4_R_diff;2_4_G_diff;2_4_B_diff;3_4_R_diff;3_4_G_diff;3_4_B_diff;0_1_H_diff;0_1_S_diff;0_1_V_diff;0_2_H_diff;0_2_S_diff;0_2_V_diff;0_3_H_diff;0_3_S_diff;0_3_V_diff;0_4_H_diff;0_4_S_diff;0_4_V_diff;1_2_H_diff;1_2_S_diff;1_2_V_diff;1_3_H_diff;1_3_S_diff;1_3_V_diff;1_4_H_diff;1_4_S_diff;1_4_V_diff;2_3_H_diff;2_3_S_diff;2_3_V_diff;2_4_H_diff;2_4_S_diff;2_4_V_diff;3_4_H_diff;3_4_S_diff;3_4_V_diff;0_1_L_diff;0_1_a_diff;0_1_b_diff;0_2_L_diff;0_2_a_diff;0_2_b_diff;0_3_L_diff;0_3_a_diff;0_3_b_diff;0_4_L_diff;0_4_a_diff;0_4_b_diff;1_2_L_diff;1_2_a_diff;1_2_b_diff;1_3_L_diff;1_3_a_diff;1_3_b_diff;1_4_L_diff;1_4_a_diff;1_4_b_diff;2_3_L_diff;2_3_a_diff;2_3_b_diff;2_4_L_diff;2_4_a_diff;2_4_b_diff;3_4_L_diff;3_4_a_diff;3_4_b_diff;area;height;width;diameter;bcd;cd;dd
0379palmer_sem4_num10;80;6;139.85;1;-0.016488156;41.96077115;42.98537212;33.19799207;37.84386338;53.31809091;45.71090366;43.33388883;126.2075901;132.6412764;0.994329061;1.267602692;0.79754606;-1.024600975;8.762779078;9.787380053;35.0327679;33.09452488;29.42861893;44.28812788;44.00319385;33.91813164;40.6691147;46.23052915;31.99619099;-9.255359981;3.61901318;-5.636346802;-10.90866897;-2.227335301;-13.13600427;-4.489512708;1.921940649;-2.567572059;38.42136711;36.48485874;31.01728144;40.24780292;37.92844967;30.58550584;43.73395772;43.60244128;32.92163658;41.28887057;44.04508186;30.94266335;41.48754025;48.03471115;34.76488566;29.4123652;20.09977671;40.7275231;52.93940056;54.58675668;42.60787575;46.72855939;73.66527226;48.03965735;34.36540415;73.18147827;46.35517797;25.82959181;45.27896911;48.42919976;37.99481934;128.0341816;128.9988083;39.39926299;127.7740917;131.7507185;45.31089833;126.1330764;134.5446985;44.13877349;124.5915394;135.2410351;47.80840202;124.4844958;132.6976084;-1.826435811;-1.443590934;0.431775604;-5.312590606;-7.117582543;-1.904355142;-2.867503462;-7.560223126;0.074618092;-3.066173136;-11.54985241;-3.747604221;-3.486154795;-5.67399161;-2.336130746;-1.041067651;-6.116632192;-0.357157512;-1.239737325;-10.10626148;-4.179379825;2.445087144;-0.442640583;1.978973233;2.24641747;-4.432269869;-1.843249079;-0.198669674;-3.989629286;-3.822222313;-23.52703536;-34.48697997;-1.880352657;-17.31619419;-53.56549556;-7.312134254;-4.953038949;-53.08170156;-5.627654878;3.582773393;-25.1791924;-7.701676664;6.210841172;-19.07851558;-5.431781597;18.57399641;-18.59472159;-3.747302221;27.10980875;9.307787572;-5.821324007;12.36315524;0.483793995;1.684479377;20.89896758;28.38630315;-0.38954241;8.535812343;27.90250916;-2.074021787;-1.404443649;0.260089909;-2.751910194;-7.316078985;1.901105198;-5.545890179;-6.143954144;3.442642198;-6.242226759;-9.81358268;3.549685749;-3.698800056;-5.911635336;1.641015289;-2.793979985;-4.739510495;3.182552289;-3.490316565;-8.409139031;3.289595841;-0.946889862;1.172124841;1.541537;-0.69633658;-2.497503695;1.648580552;1.847090124;-3.669628536;0.107043551;2.543426703;4408107.5;3291;1836;2369.082312;1.036484789;-0.023028789;-1.112092129
0381palmer_sem4_num11;80;6.8;140.2;1;-0.011002585;40.80239997;45.12392338;26.02666249;27.05581013;85.68068896;47.92082594;44.43842235;124.0199775;136.5525312;0.952730689;1.573147517;0.321933821;-4.321523409;14.77573748;19.09726089;33.15904006;30.64664193;19.33608772;45.67980063;50.3883258;27.43166962;35.14322441;43.07504059;24.08674214;-12.52076057;10.53657622;-1.984184356;-19.74168387;7.313285214;-12.42839866;-8.095581894;3.34492748;-4.750654414;37.62830138;38.33424956;24.44913251;42.31984871;44.59726772;24.10735067;44.78274344;50.12311961;26.59110436;37.72319764;45.22781552;22.97909752;36.33082596;44.26354244;27.28774873;14.88298048;46.98970193;39.40966707;30.09371677;103.7010788;48.3807694;36.08004907;117.8361568;53.94836186;32.47213346;105.6868686;47.08673459;21.84625291;54.45925218;44.71703423;34.25538365;127.9799893;131.0319018;44.83315664;124.3901391;137.9730872;50.40172263;121.8633333;141.2043901;43.78546589;121.6942894;139.099584;42.64530313;124.1477365;133.4866381;-4.69154733;-6.263018152;0.341781841;-7.154442054;-11.78887004;-2.141971853;-0.094896254;-6.893565951;1.470034988;1.297475426;-5.929292874;-2.83861622;-2.462894724;-5.525851893;-2.483753694;4.596651076;-0.630547799;1.128253147;5.989022757;0.333725278;-3.180398061;7.0595458;4.895304094;3.612006841;8.45191748;5.859577171;-0.696644367;1.392371681;0.964273077;-4.308651208;-15.21073629;-56.71137683;-8.97110233;-21.19706858;-70.84645488;-14.53869479;-17.58915298;-58.69716672;-7.677067516;-6.963272431;-7.469550247;-5.307367161;-5.986332294;-14.13507805;-5.567592457;-2.378416686;-1.985789882;1.294034814;8.24746386;49.24182659;3.66373517;3.607915608;12.14928816;6.861627271;14.23379615;63.37690463;9.231327626;10.62588055;51.22761647;2.369700356;-10.57777299;3.58985019;-6.941185358;-16.14633898;6.116655939;-10.17248829;-9.530082242;6.285699889;-8.067682201;-8.389919477;3.832252742;-2.454736238;-5.568565982;2.526805749;-3.23130293;1.047690752;2.695849699;-1.126496843;2.187853517;0.242402551;4.48644912;6.616256734;0.16904395;2.104806086;7.756419499;-2.284403198;7.71775205;1.140162765;-2.453447148;5.612945963;4744755;3229.5;1964.5;2457.87357;1.054259761;-0.022912449;-1.082849469
0383palmer_sem4_num12;80;6.3;131.55;1;-0.009788899;43.7832741;55.03863711;27.3186033;31.86160918;96.30282174;54.99016031;54.04831661;120.2414467;139.8567339;0.804187215;1.603878379;0.335857674;-11.255363;16.4646708;27.72003381;37.78400448;47.54827759;24.41078975;50.42408363;61.68901393;29.72164679;35.51080451;48.56890343;22.66245832;-12.64007916;14.91327912;2.273199962;-14.14073634;13.12011049;-1.020625845;-5.310857036;7.059188465;1.74833143;35.29083891;43.97226768;26.62311014;42.5442571;54.17969078;22.80947845;49.55555241;61.11094891;28.63224572;43.19978702;56.5071391;24.69487598;36.78251493;48.44844738;26.73497449;19.93511516;48.07444143;49.21391251;34.08539776;109.5875349;53.68287647;39.56201357;126.076489;61.36635789;38.62345855;127.2976421;56.45840749;27.23120055;70.90962999;48.3599411;48.41390631;124.4500939;133.2165858;52.71815002;119.6222876;141.5096887;61.01164921;117.5491292;145.1869875;55.27016735;117.3598524;144.0157272;46.72857993;122.1908741;135.4079693;-7.253418188;-10.20742309;3.813631682;-14.2647135;-17.13868123;-2.009135589;-7.908948103;-12.53487142;1.928234156;-1.491676014;-4.476179693;-0.111864351;-7.011295308;-6.931258135;-5.822767271;-0.655529915;-2.327448325;-1.885397526;5.761742174;5.731243401;-3.925496033;6.355765392;4.60380981;3.937369746;12.77303748;12.66250154;1.897271238;6.41727209;8.058691727;-2.040098508;-14.1502826;-61.5130935;-4.468963962;-19.62689841;-78.00204753;-12.15244539;-18.68834339;-79.22320071;-7.244494985;-7.296085392;-22.83518856;0.853971405;-5.476615816;-16.48895403;-7.683481426;-4.538060788;-17.71010722;-2.775531023;6.854197206;38.67790493;5.322935367;0.938555027;-1.221153183;4.907950403;12.33081302;55.16685897;13.00641679;11.39225799;56.38801215;8.09846639;-4.304243705;4.827806321;-8.293102944;-12.5977429;6.90096468;-11.97040173;-6.856261041;7.090241502;-10.79914144;1.685326382;2.259219777;-2.191383473;-8.293499197;2.073158359;-3.677298787;-2.552017336;2.26243518;-2.5060385;5.989570087;-2.568586544;6.101719471;5.741481861;0.189276821;1.171260287;14.28306928;-4.641744903;9.779018258;8.541587423;-4.831021724;8.607757971;4396156.5;3143;1845.5;2365.86496;1.042965818;-0.023111178;-1.023829781
0385palmer_sem4_num13;80;6.8;141.5;1;-0.008041165;39.3270549;42.92032484;28.30955964;28.23316154;71.68621681;43.71648277;42.21492506;124.4512612;134.928227;0.9213837;1.389114349;0.393847048;-3.593269939;11.01749527;14.61076521;35.0543687;37.6825481;24.86199055;45.67150595;48.17162584;31.55576353;34.09310427;41.5734283;26.1574932;-10.61713725;11.57840168;0.961264434;-10.48907774;6.598197542;-3.890880196;-6.693772975;5.398270328;-1.295502647;37.4841581;38.60977452;28.2606982;36.08289229;37.3256351;22.86841376;43.92911488;46.66952448;29.83827035;38.22435591;43.23965174;26.24951016;35.56992519;43.05443565;29.47307;16.0017577;34.87228548;40.22178055;28.66342438;83.0836212;40.29353879;35.58528891;94.43439676;48.59965795;35.16488117;95.19684242;43.81353654;25.8583715;51.10974014;42.94573792;38.5696917;126.5398408;131.0446964;38.12164729;125.1614244;135.4521797;47.67366204;123.5921281;137.9713436;42.32538005;122.7133308;137.4900402;41.54462861;124.2301391;132.7109153;1.401265806;1.28413942;5.39228444;-6.444956783;-8.059749963;-1.577572149;-0.740197811;-4.629877225;2.011188036;1.914232901;-4.444661131;-1.212371806;-7.846222588;-9.343889384;-6.969856589;-2.141463617;-5.914016645;-3.381096404;0.512967095;-5.728800551;-6.604656246;5.704758971;3.429872739;3.588760185;8.359189684;3.615088832;0.365200343;2.654430712;0.185216094;-3.223559842;-12.66166668;-48.21133572;-0.071758243;-19.58353121;-59.56211128;-8.377877407;-19.16312347;-60.32455694;-3.591755994;-9.856613799;-16.23745467;-2.723957374;-6.921864525;-11.35077556;-8.306119164;-6.501456787;-12.11322122;-3.519997751;2.805052882;31.97388105;-2.652199131;0.420407738;-0.762445662;4.786121413;9.726917407;43.32465661;5.653920033;9.306509669;44.08710228;0.86779862;0.448044418;1.378416316;-4.407483353;-9.103970332;2.94771268;-6.926647209;-3.755688347;3.826509945;-6.445343818;-2.974936905;2.309701699;-1.666218881;-9.552014751;1.569296364;-2.519163856;-4.203732765;2.44809363;-2.037860465;-3.422981323;0.931285383;2.741264472;5.348281986;0.878797266;0.481303391;6.129033427;-0.638010981;5.260428328;0.780751442;-1.516808247;4.779124936;4623119;3242;1895;2426.174738;1.045669;-0.022972198;-1.071770291
0387palmer_sem4_num14;80;6.4;137.45;1;-0.005351538;45.86413003;55.22655889;26.87135704;27.92614663;96.07781184;55.88110413;54.74883449;121.1632135;139.9644208;0.853534452;1.705514138;0.289782744;-9.36242886;18.99277299;28.35520185;37.78937493;45.24122729;22.66874908;49.33879994;58.53959031;27.03339544;41.52189368;53.46179475;26.0890762;-11.54942502;7.816906262;-3.732518754;-13.29836301;5.07779556;-8.220567454;-4.364646357;0.94431924;-3.420327117;46.99682393;48.23121827;29.82232946;45.92215294;55.11831418;22.68779589;49.12015051;58.77668134;26.521043;45.92817528;56.90073403;25.57552246;42.34199004;53.49724267;29.42233859;14.84056092;43.91314026;48.15951767;31.99044875;119.9579507;54.89759844;36.44158991;133.3896137;59.90337142;33.55295187;119.3637306;57.40494285;22.89553265;64.0284024;53.39320004;46.70587295;125.5584842;132.5825615;53.44818005;120.2525985;142.6662342;59.00709357;118.3631391;145.7250432;56.30109093;118.891412;143.3983709;52.56818499;122.7236794;135.4840343;1.07467099;-6.887095915;7.134533567;-2.123326572;-10.54546307;3.301286459;1.068648655;-8.669515765;4.246806997;4.654833893;-5.266024402;0.399990869;-3.197997562;-3.658367157;-3.833247107;-0.006022334;-1.78241985;-2.88772657;3.580162903;1.621071512;-6.734542698;3.191975227;1.875947307;0.945520537;6.778160465;5.279438669;-2.90129559;3.586185238;3.403491362;-3.846816128;-17.14988783;-76.04481041;-6.73808077;-21.60102899;-89.47647343;-11.74385375;-18.71239095;-75.45059031;-9.245425181;-8.054971725;-20.11526214;-5.233682374;-4.451141159;-13.43166302;-5.005772984;-1.562503116;0.594220096;-2.507344411;9.094916104;55.92954827;1.504398396;2.888638043;14.02588311;2.498428573;13.54605726;69.36121128;6.51017138;10.65741922;55.33532817;4.011742807;-6.742307102;5.305885672;-10.08367272;-12.30122062;7.195345141;-13.14248168;-9.595217983;6.667072233;-10.81580941;-5.862312035;2.834804792;-2.90147276;-5.558913517;1.889459469;-3.058808964;-2.852910881;1.36118656;-0.732136689;0.879995067;-2.47108088;7.18219996;2.706002636;-0.528272908;2.326672275;6.438908584;-4.360540349;10.24100892;3.732905947;-3.832267441;7.914336649;4338002.5;3170.5;1873;2350.039357;1.0415503;-0.023020801;-1.003501906
0389palmer_sem4_num15;80;6;127.6;1;-0.021614431;39.3112438;45.12524877;26.7108518;27.02939517;80.76587154;46.31802707;44.12884266;123.4481272;136.1133212;0.889264364;1.471998821;0.332186976;-5.814004968;12.600392;18.41439697;30.48942978;30.80040338;19.72391029;44.51493221;50.69391537;29.34377285;34.11273461;43.79025279;23.74623106;-14.02550243;10.4021976;-3.623304835;-19.89351199;6.903662584;-12.9898494;-9.619862556;5.597541783;-4.022320773;40.48513632;37.96851082;24.08774372;36.19003756;39.17660805;21.13469075;43.46081469;49.73815116;27.7894148;38.80502557;47.22871113;25.09425583;35.66392165;45.06842913;27.68414627;10.77062679;32.63234006;39.82066279;25.79745146;91.39609629;42.68282448;35.06136689;108.0631955;51.39099264;36.12795204;108.6103469;47.41141297;27.50599278;63.47043127;44.95610518;36.04345797;127.3678863;130.4020866;39.105686;124.6687835;136.0051064;49.91642492;121.517514;140.066157;45.9356705;120.57568;139.8452403;43.36989177;123.0855004;134.285897;4.295098764;-1.208097225;2.953052976;-2.975678369;-11.76964033;-3.701671072;1.680110755;-9.260200306;-1.00651211;4.821214672;-7.099918302;-3.596402547;-7.270777133;-10.56154311;-6.654724048;-2.614988009;-8.052103081;-3.959565085;0.526115908;-5.891821078;-6.549455523;4.655789124;2.509440027;2.695158962;7.796893041;4.66972203;0.105268525;3.141103917;2.160282003;-2.589890438;-15.02682467;-58.76375623;-2.86216169;-24.2907401;-75.43085541;-11.57032985;-25.35732525;-75.97800682;-7.590750176;-16.73536599;-30.83809121;-5.135442387;-9.26391543;-16.66709918;-8.708168161;-10.33050058;-17.21425059;-4.728588486;-1.70854132;27.92566502;-2.273280697;-1.066585146;-0.547151415;3.979579675;7.55537411;44.5927642;6.434887464;8.621959256;45.13991561;2.455307789;-3.06222803;2.699102847;-5.603019792;-13.87296696;5.850372343;-9.664070433;-9.89221253;6.792206317;-9.443153699;-7.326433798;4.282385863;-3.883810457;-10.81073893;3.151269496;-4.061050641;-6.829984501;4.09310347;-3.840133907;-4.264205769;1.583283016;1.719209335;3.980754425;0.941833974;0.220916735;6.546533157;-1.56798648;5.780259976;2.565778732;-2.509820453;5.559343242;4583226.5;3323;1879.5;2415.669486;1.053780701;-0.022980007;-1.08478922
0391palmer_sem4_num16;80;5.8;130.6;0.5;-0.013407796;45.24376973;46.18071971;26.00044615;21.40596601;94.9964756;52.00340911;46.68051256;125.1986222;137.4893322;1.063359076;1.740407661;0.215266958;-0.936949975;19.24332358;20.18027356;36.6729686;35.90810553;19.03972874;50.75657925;50.41541585;27.94825774;41.06217858;45.42803277;24.79385569;-14.08361066;9.694400672;-4.389209985;-14.50731031;4.98738308;-9.519927232;-8.908529003;3.154402049;-5.754126954;41.1289812;42.47153329;28.90678679;45.19809892;43.99264929;21.43382766;49.73444693;49.67942623;26.42281252;44.46016625;46.59125562;23.66418859;41.53981174;46.45231163;28.48250371;12.52473062;46.36309094;43.2059135;23.18491185;113.4036889;50.92903121;27.55123605;129.9902826;58.00012463;24.55133907;122.7431796;52.6602851;19.2959117;62.78895999;48.76355188;38.72703765;127.1637957;131.7324403;44.77894107;125.718133;138.8343655;51.9293952;124.4636904;141.7976762;46.89663454;123.8834695;140.6762662;45.98527834;124.7482934;134.439232;-4.069117719;-1.521115995;7.472959127;-8.605465723;-7.207892934;2.483974264;-3.331185043;-4.119722331;5.242598198;-0.410830541;-3.980778335;0.424283078;-4.536348004;-5.686776939;-4.988984864;0.737932676;-2.598606336;-2.230360929;3.658287178;-2.45966234;-7.04867605;5.274280681;3.088170604;2.758623935;8.194635182;3.227114599;-2.059691186;2.920354502;0.138943995;-4.81831512;-10.66018123;-67.04059794;-7.723117711;-15.02650544;-83.62719171;-14.79421113;-12.02660846;-76.38008871;-9.454371604;-6.771181085;-16.42586906;-5.557638385;-4.366324202;-16.58659378;-7.071093423;-1.366427223;-9.339490769;-1.731253893;3.889000148;50.61472888;2.165479326;2.999896979;7.247103007;5.339839529;8.25532435;67.20132265;9.236572748;5.255427371;59.95421965;3.896733219;-6.05190342;1.445662616;-7.101925242;-13.20235755;2.700105259;-10.06523589;-8.169596898;3.280326119;-8.94382591;-7.258240698;2.415502294;-2.706791724;-7.150454133;1.254442643;-2.963310646;-2.117693478;1.834663503;-1.841900667;-1.206337277;0.969839678;4.395133518;5.032760655;0.58022086;1.121409979;5.944116856;-0.284602965;7.358444164;0.911356201;-0.864823825;6.237034186;4468137.5;3206.5;1872;2385.162745;1.052326961;-0.023044748;-1.019999124
0393palmer_sem4_num17;80;5.8;111.65;1;-0.007891568;43.54927298;53.25609259;27.99017228;29.60789195;87.16108336;53.35097651;52.42102136;121.3276703;138.5821632;0.828659108;1.55372244;0.34592771;-9.706819612;15.5591007;25.26592031;32.28005043;38.49633159;22.89248344;48.41228462;58.31748839;30.55611661;42.87345538;55.76683652;26.06332013;-16.13223418;5.538829243;-10.59340494;-19.8211568;2.550651873;-17.27050493;-7.663633171;4.492796483;-3.170836688;36.06431273;40.86476875;24.91754407;38.87870339;47.3856372;22.56220886;47.21902977;57.48291786;28.89108479;44.95416233;57.28083134;25.78069677;42.88943466;54.74403743;29.43261658;13.67323962;31.8000002;43.00712655;31.33729007;93.51922921;47.39167732;39.40315186;116.1064257;57.99014183;38.14898647;124.2078179;57.23028642;25.59993436;70.58418585;54.6429191;41.30670263;126.1656574;130.9898588;45.87151338;121.9833876;138.2951851;57.64692801;118.651009;143.3302323;56.45443252;117.7962218;143.9517253;53.84347135;122.0089379;136.3960406;-2.814390658;-6.520868444;2.35533521;-11.15471703;-16.61814911;-3.973540726;-8.889849594;-16.41606259;-0.863152708;-6.825121923;-13.87926867;-4.515072514;-8.340326375;-10.09728067;-6.328875936;-6.075458936;-9.895194148;-3.218487918;-4.010731265;-7.358400229;-6.870407724;2.264867439;0.20208652;3.110388018;4.32959511;2.738880438;-0.541531788;2.064727671;2.536793918;-3.651919806;-17.66405045;-61.71922901;-4.38455077;-25.72991224;-84.30642547;-14.98301528;-24.47574686;-92.40781772;-14.22315987;-11.92669474;-38.78418564;-11.63579255;-8.065861791;-22.58719647;-10.59846451;-6.811696404;-30.68858871;-9.838609098;5.737355709;22.93504336;-7.251241784;1.254165387;-8.101392241;0.759855416;13.8032175;45.52223983;3.34722273;12.54905211;53.62363207;2.587367314;-4.564810746;4.182269795;-7.30532636;-16.34022537;7.514648411;-12.34037348;-15.14772989;8.369435587;-12.96186658;-12.53676871;4.15671948;-5.406181839;-11.77541463;3.332378617;-5.035047124;-10.58291914;4.187165793;-5.656540218;-7.971957969;-0.025550314;1.899144521;1.192495488;0.854787176;-0.621493094;3.80345666;-3.357928931;6.934191645;2.610961172;-4.212716107;7.555684739;4238973;3128.5;1845.5;2323.191499;1.045114384;-0.023099348;-1.002047174
0395palmer_sem4_num18;80;5.4;131.95;1;-0.005344599;41.28968754;48.10259789;26.68098271;27.62019701;87.44976392;49.1713093;47.26520595;122.6105788;137.5482238;0.884671463;1.550183578;0.315050336;-6.812910351;14.60870483;21.42161518;33.4972946;37.23599726;20.30920264;46.32642666;53.04124712;28.81287137;36.14438098;45.8222021;24.75085376;-12.82913206;10.18204568;-2.647086378;-15.80524986;7.219045015;-8.586204844;-8.503668733;4.062017611;-4.441651121;38.01780281;40.96019528;29.38822051;40.18382377;45.9845221;21.96470308;45.61490903;52.65798131;27.65336986;40.70577999;49.53656165;24.82563216;37.30269346;46.62917881;28.29838274;15.03573359;43.12179307;41.08039795;28.96164875;104.1645994;47.79004468;33.96382865;115.8826757;54.80558741;34.43453941;112.4117183;50.10688887;25.81409587;61.98593472;46.50953358;39.11742576;126.1807157;131.8559499;45.32658766;122.6251969;138.9484933;52.84775463;120.7299707;141.736437;48.4647227;120.2657593;140.8904999;45.15388895;123.2257385;134.3463532;-2.166020963;-5.024326821;7.423517431;-7.597106228;-11.69778603;1.734850651;-2.687977182;-8.576366365;4.562588351;0.715109345;-5.668983528;1.089837766;-5.431085265;-6.673459208;-5.688666779;-0.521956219;-3.552039544;-2.86092908;2.881130308;-0.644656708;-6.333679665;4.909129047;3.121419664;2.8277377;8.312215573;6.028802501;-0.645012885;3.403086526;2.907382837;-3.472750585;-13.92591516;-61.04280632;-6.709646731;-18.92809506;-72.76088264;-13.72518946;-19.39880582;-69.28992528;-9.026490923;-10.77836228;-18.86414165;-5.429135631;-5.002179904;-11.71807632;-7.015542731;-5.472890667;-8.247118959;-2.316844192;3.147552877;42.17866467;1.2805111;-0.470710763;3.47095736;4.69869854;8.149732781;53.89674098;8.296053831;8.620443544;50.42578362;3.597355292;-6.209161904;3.555518854;-7.092543367;-13.73032887;5.450745004;-9.880487062;-9.347296946;5.914956458;-9.034549976;-6.036463187;2.954977266;-2.490403287;-7.521166963;1.89522615;-2.787943695;-3.138135041;2.359437604;-1.942006609;0.172698717;-0.600541588;4.60214008;4.383031921;0.464211454;0.845937086;7.69386568;-2.495767737;7.390083775;3.310833759;-2.959979192;6.544146689;4637616;3274.5;1885.5;2429.975173;1.062040073;-0.02299737;-1.038255629
0397palmer_sem4_num19;80;5.5;135.6;1;-0.006898424;38.26546921;37.02263321;27.58669044;39.75829727;67.70573712;41.53797775;36.6642459;127.1633153;132.9060928;1.076473416;1.388022776;0.619220525;1.242835997;10.67877877;9.435942769;28.88554787;23.03679472;20.96160175;43.7303454;41.66923166;30.69156422;33.256375;38.09273352;24.18632689;-14.84479753;10.4739704;-4.370827129;-18.63243694;3.576498145;-15.05593879;-9.729962473;6.505237331;-3.224725142;43.8565167;42.24091942;30.27013536;35.75221648;29.43437179;23.19424426;42.54338404;40.54144237;29.56495795;37.14376653;38.89054143;25.19902909;35.58562248;40.66303841;28.24313479;35.47063682;31.30357667;35.6377818;55.84513703;77.80678351;37.96291512;51.33638197;89.31408075;46.58599821;34.23487395;90.15512207;42.4216293;22.04725104;50.24421543;41.55373304;29.54752741;128.9491297;129.1796094;31.37570222;129.4839641;132.1367885;41.94112167;127.037142;135.1888771;37.9881289;125.1865706;135.6669685;39.20394343;125.1521615;132.382984;8.104300218;12.80654763;7.075891096;1.313132659;1.699477051;0.705177409;6.712750168;3.350377992;5.071106265;8.270894213;1.577881011;2.027000573;-6.791167559;-11.10707058;-6.370713687;-1.39155005;-9.45616964;-2.004784831;0.166593995;-11.22866662;-5.048890523;5.399617509;1.650900941;4.365928856;6.957761554;-0.12159604;1.321823164;1.558144045;-1.772496982;-3.044105692;-20.37450021;-46.50320684;-2.325133314;-15.86574515;-58.01050408;-10.94821641;1.23576287;-58.8515454;-6.783847501;13.42338578;-18.94063876;-5.915951235;4.508755059;-11.50729724;-8.623083095;21.61026308;-12.34833856;-4.458714187;33.79788599;27.56256808;-3.59081792;17.10150802;-0.841041321;4.164368909;29.28913093;39.06986532;5.032265175;12.1876229;39.91090664;0.867896266;-1.828174806;-0.534834429;-2.957179095;-12.39359426;1.91198768;-6.009267623;-8.440601487;3.76255907;-6.487359061;-9.656416012;3.796968164;-3.203374619;-10.56541945;2.446822109;-3.052088528;-6.61242668;4.297393499;-3.530179966;-7.828241205;4.331802592;-0.246195524;3.952992769;1.85057139;-0.478091438;2.737178244;1.884980484;2.805893004;-1.215814525;0.034409094;3.283984442;4411047;3126;1879;2369.865436;1.042917755;-0.023063574;-1.000393782
