;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0069palmer_sem1_num35lado1;-5.55049708432778;14.092122206324131;19.64261929065191;32.42190651582917;37.29078097131663;24.98044031225331;46.14977377024515;49.89250919414156;31.983527339890898;47.9642619440345;59.21110950173812;28.10875461680517;-13.727867254415976;-1.81448817378935;-15.542355428205326;-12.601728222824931;-9.318600307596562;-21.920328530421493;-7.003087027637587;3.8747727230857265;-3.1283143045518607
0070palmer_sem1_num35lado2;-14.034775817807116;19.52081440232571;33.55559022013283;32.12239908188214;43.76760317381107;25.23432705500811;50.15144217430388;64.36733108408062;30.49440284018417;56.53335728141389;74.34344771994472;29.951262141485916;-18.029043092421738;-6.381915107110011;-24.41095819953175;-20.59972791026955;-9.976116635864102;-30.575844546133652;-5.26007578517606;0.5431406986982523;-4.7169350864778075
0071palmer_sem1_num36lado1;-18.770424070896738;23.397694064121634;42.168118135018375;31.621576838490043;44.89248478273971;25.310462243114568;50.29840382999828;69.97833854625328;28.678516119236804;65.08047132838284;88.95267388663444;29.499697363845925;-18.676826991508236;-14.782067498384563;-33.4588944898928;-25.085853763513576;-18.97433534038116;-44.060189103894736;-3.368053876122236;-0.8211812446091216;-4.189235120731357
0072palmer_sem1_num36lado2;-11.565201241644544;14.152011472214774;25.71721271385932;29.77873578418408;33.92467601163713;26.26835396170528;42.39771397239474;53.58407163650171;29.08013874831309;49.651043124708394;68.77982410484313;28.492709469707048;-12.618978188210662;-7.253329152313654;-19.872307340524316;-19.65939562486458;-15.195752468341418;-34.855148093206;-2.8117847866078094;0.5874292786060415;-2.224355508001768
0073palmer_sem1_num37lado1;3.498284748566732;17.72752887883003;14.229244130263297;38.448650375339405;35.122472448490655;27.384549027125466;47.803861650595316;41.05606302421135;29.981544345622016;51.109594200169475;55.34798045653779;30.021482478940282;-9.355211275255911;-3.3057325495741594;-12.66094382483007;-5.933590575720693;-14.291917432326443;-20.225508008047136;-2.5969953184965497;-0.03993813331826601;-2.6369334518148158
0074palmer_sem1_num37lado2;-17.270203902721576;22.23566573586429;39.505869638585864;35.8487507397782;47.92693535103974;26.86826685855263;47.558894637872434;66.84772071619616;26.581036254905626;63.457261543377534;84.27156876871108;29.86202118340368;-11.710143898094238;-15.8983669055051;-27.608510803599337;-18.920785365156426;-17.423848052514913;-36.34463341767134;0.2872306036470036;-3.2809849284980537;-2.99375432485105
0075palmer_sem1_num38lado1;-6.343114151557266;15.95631292104946;22.299427072606726;30.186414652871715;34.661596958174904;24.230788915697886;43.463128440155685;49.31224522696391;27.8839798726496;49.29019806075088;60.084903340812;27.53340265141669;-13.27671378728397;-5.827069620595196;-19.103783407879167;-14.650648268789006;-10.772658113848088;-25.423306382637094;-3.6531909569517147;0.3505772212329106;-3.302613735718804
0076palmer_sem1_num38lado2;-17.953241714781896;26.87451498062991;44.82775669541181;35.35788623721515;49.70910233017259;26.421974998504695;56.362517099863204;76.985474533653;28.990359446573805;70.88363043511697;88.5329433497537;33.35555078968734;-21.004630862648057;-14.521113335253766;-35.52574419790182;-27.276372203480413;-11.54746881610069;-38.8238410195811;-2.5683844480691107;-4.365191343113537;-6.933575791182648
0077palmer_sem1_num39lado1;-8.810442212517692;22.296398662980067;31.10684087549776;44.20383141762452;47.90894790752122;30.450384193194292;51.95811038804531;58.65780911062907;30.963955169920464;58.8497026462057;77.72962181464048;29.897214201603408;-7.754278970420792;-6.891592258160387;-14.645871228581179;-10.74886120310785;-19.071812704011414;-29.820673907119264;-0.5135709767261716;1.0667409683170561;0.5531699915908845
0078palmer_sem1_num39lado2;-1.3630962389665058;20.63119850031666;21.994294739283166;43.59948354807795;38.10207455602368;32.10116297594392;52.49619642525821;52.04660403282706;31.362220299171714;54.28566324707804;65.19829173486089;29.984464210080475;-8.896712877180263;-1.789466821819829;-10.686179699000093;-13.944529476803382;-13.151687702033826;-27.096217178837207;0.7389426767722078;1.377756089091239;2.116698765863447
0079palmer_sem1_num40lado1;-6.935075358830446;13.822348571522891;20.757423930353337;34.9711197096015;39.33967684021544;28.23670053795577;41.437830910432496;46.040135164877846;29.27394549287941;51.287999012554664;66.0905847023494;30.272941383249847;-6.466711200830993;-9.850168102122169;-16.31687930295316;-6.7004583246624065;-20.050449537471557;-26.750907862133964;-1.03724495492364;-0.9989958903704377;-2.0362408452940777
0080palmer_sem1_num40lado2;-12.894093369062134;21.823720806474405;34.71781417553654;38.10403817914831;47.98380997833988;27.687559633027522;51.01048811046098;63.41347917043312;30.941814379219974;63.75050048719993;80.83731139033536;31.445714285714285;-12.906449931312672;-12.740012376738946;-25.646462308051618;-15.429669192093243;-17.423832219902238;-32.85350141199548;-3.2542547461924514;-0.5038999064943113;-3.7581546526867626
0081palmer_sem1_num41lado1;-9.092328086460093;16.57898836250908;25.671316448969172;39.608009913817384;42.28953743872894;29.238543221699576;49.919124550387124;58.085299499817005;34.40019730351858;53.103228582303196;70.24077360712567;29.303659121347906;-10.31111463656974;-3.184104031916071;-13.495218668485812;-15.795762061088062;-12.15547410730867;-27.951236168396733;-5.161654081819005;5.096538182170676;-0.06511589964832964
0082palmer_sem1_num41lado2;-8.515101565098355;15.699603805699027;24.214705370797382;43.89963332079729;46.783038403614455;30.31520311473872;47.95668527997518;56.26344294503904;34.06424176619616;48.60339182268491;65.06062338186342;28.53416898481751;-4.05705195917789;-0.6467065427097296;-4.70375850188762;-9.480404541424583;-8.797180436824384;-18.277584978248967;-3.749038651457443;5.530072781378653;1.7810341299212098
0083palmer_sem1_num42lado1;-1.927087109058931;19.45813878860792;21.38522589766685;38.628386302333766;38.33395828450902;27.599156241760173;52.24920745920746;50.12010632592627;32.1001048951049;52.860511085107056;65.3055225606183;29.00408008947841;-13.620821156873696;-0.6113036258995947;-14.23212478277329;-11.786148041417249;-15.185416234692028;-26.971564276109277;-4.500948653344725;3.096024805626488;-1.404923847718237
0084palmer_sem1_num42lado2;-18.549057498748645;26.95513396394334;45.504191462691985;40.60333084762615;53.977101326629665;27.71205916660462;61.2845993014802;81.76915035164417;32.48401192130042;66.04668090062111;85.67536974571874;30.614683927966855;-20.681268453854052;-4.762081599140913;-25.443350052994965;-27.792049025014506;-3.9062193940745686;-31.698268419089075;-4.7719527546958;1.8693279933335667;-2.902624761362233
0085palmer_sem1_num43lado1;-16.96667904369515;22.478114250022838;39.44479329371799;40.00820442697206;54.35285738704347;28.429141034404193;56.64287135550172;75.05105396832828;29.86504518001779;54.679750093067675;72.64872227266831;28.98160808080808;-16.63466692852966;1.9631212624340435;-14.671545666095618;-20.698196581284805;2.402331695659967;-18.295864885624837;-1.4359041456135984;0.8834370992097114;-0.552467046403887
0086palmer_sem1_num43lado2;-6.697242082916212;12.625200080290817;19.32244216320703;30.944114984155725;34.13513084493628;25.5651190152955;44.42756460454189;50.57500210866238;30.20080432505328;42.38863595858784;54.104049147377296;27.243543984883477;-13.483449620386168;2.0389286459540514;-11.444520974432116;-16.439871263726104;-3.529047038714914;-19.96891830244102;-4.635685309757779;2.957260340169803;-1.6784249695879758
0087palmer_sem1_num44lado1;-4.968970729124926;19.64633175860731;24.615302487732237;39.36451366889593;41.294370004701456;30.805256203200706;51.45782622906693;50.415123545812904;31.85408537874565;52.47452409778213;69.51583540986147;27.664997239023513;-12.093312560171;-1.0166978687151982;-13.110010428886198;-9.120753541111448;-19.100711864048563;-28.22146540516001;-1.0488291755449453;4.189088139722138;3.1402589641771925
0088palmer_sem1_num44lado2;-17.36843804252012;19.19021014432701;36.55864818684713;33.97695767682879;44.684333798257846;27.063295448593724;45.96454719821808;64.19333189001948;27.28015756800792;55.92473021234899;78.34758861127251;27.273051150467516;-11.987589521389289;-9.960183014130912;-21.9477725355202;-19.508998091761633;-14.154256721253034;-33.66325481301467;-0.21686211941419486;0.007106417540402532;-0.20975570187379233
0089palmer_sem1_num45lado1;-17.87771903087581;32.05977924068429;49.9374982715601;43.345450994615405;55.44975876397914;28.17806232041733;65.85676718523433;85.20291120099336;30.082822425083855;71.74550481804033;90.66816953703857;33.41307178768648;-22.511316190618928;-5.888737632805999;-28.400053823424926;-29.753152437014215;-5.46525833604521;-35.218410773059425;-1.9047601046665257;-3.330249362602622;-5.235009467269148
0090palmer_sem1_num45lado2;-7.938759973109413;21.671883225296703;29.610643198406116;41.33787592833158;43.47031111983512;26.98140046437737;52.27745747865762;61.025839522962656;29.35550152929182;55.484889209938345;72.09531344690593;29.262075657949772;-10.93958155032604;-3.207431731280728;-14.147013281606768;-17.55552840312754;-11.069473923943278;-28.625002327070817;-2.374101064914452;0.09342587134204905;-2.280675193572403
0091palmer_sem1_num46lado1;-5.342253520646324;17.036920205083646;22.37917372572997;41.238745291111854;41.470675851796685;31.115251461117523;47.140589370285916;50.278510035833314;31.104768586964692;50.33178281461434;67.6502201897019;28.861050752101335;-5.901844079174062;-3.1911934443284267;-9.093037523502488;-8.80783418403663;-17.371710153868584;-26.179544337905213;0.010482874152831556;2.2437178348633573;2.254200709016189
0092palmer_sem1_num46lado2;-14.10548897908518;20.186779496767684;34.292268475852865;36.22470077944102;44.49773001927034;30.249317295188558;48.25034496353243;62.74428965698515;28.172553348050037;59.691908098873895;80.50685386579012;29.939656070870246;-12.025644184091405;-11.441563135341468;-23.467207319432873;-18.24655963771481;-17.762564208804967;-36.00912384651978;2.07676394713852;-1.7671027228202085;0.30966122431831167
0093palmer_sem1_num47lado1;-9.696175075680351;12.875524793309221;22.571699868989572;28.881206141507942;33.14278553148827;23.462686960880003;41.395661710450504;49.96028183821597;28.371173301800027;46.375652855153206;63.95817291627319;28.069656350424133;-12.514455568942562;-4.979991144702701;-17.494446713645264;-16.817496306727698;-13.997891078057222;-30.81538738478492;-4.908486340920025;0.30151695137589485;-4.60696938954413
0094palmer_sem1_num47lado2;-12.358658725931996;13.349720762718128;25.708379488650124;32.42786775755552;37.63348227335366;27.746860266199356;43.458177453884915;56.362346733559676;29.7130005082125;48.73966362999299;67.47337621659612;28.129340317315723;-11.030309696329397;-5.281486176108075;-16.31179587243747;-18.72886446020602;-11.111029483036447;-29.839893943242465;-1.966140242013143;1.5836601908967758;-0.3824800511163673
0095palmer_sem1_num48lado1;-3.1425433663259454;15.885116366220544;19.02765973254649;33.08028876969268;36.67308210866927;25.038069867817644;46.51895970537782;47.76118740629685;31.8881012354564;51.855394550322885;61.37354073326182;28.640708214852403;-13.438670935685138;-5.336434844945067;-18.775105780630206;-11.088105297627578;-13.612353326964971;-24.70045862459255;-6.850031367638756;3.2473930206039974;-3.602638347034759
0096palmer_sem1_num48lado2;-17.150453708871396;28.32472062438054;45.475174333251935;44.2809213218128;58.9120227535673;29.663985980410985;61.35500006347675;81.07073387506348;30.42040277654404;73.26396920304693;90.43395328222722;35.07688543841336;-17.074078741663953;-11.908969139570175;-28.98304788123413;-22.158711121496182;-9.36321940716374;-31.521930528659922;-0.7564167961330561;-4.6564826618693225;-5.412899458002379
0097palmer_sem1_num49lado1;-0.31069806137390543;20.419742053751786;20.730440115125692;36.92944832153227;38.07244866842854;26.976711631458386;52.4505683637528;51.862345462735874;30.378063547660744;51.63406486696446;53.752575851713786;28.28781602075187;-15.52112004222053;0.8165034967883429;-14.704616545432188;-13.789896794307332;-1.890230388977912;-15.680127183285244;-3.4013519162023584;2.0902475269088754;-1.311104389293483
0098palmer_sem1_num49lado2;-8.684716667427239;17.787631796644607;26.472348464071846;34.55050897428236;44.67555068274694;25.5700610957432;47.17736999917851;56.283820418557845;27.649993838823626;49.970549432427234;59.666217220219586;28.12123787073077;-12.62686102489615;-2.7931794332487243;-15.420040458144875;-11.608269735810907;-3.3823968016617414;-14.990666537472649;-2.079932743080427;-0.47124403190714403;-2.551176774987571
0099palmer_sem1_num50lado1;-7.366243327890757;20.210083269152847;27.576326597043604;36.37466169263404;37.85115564657695;24.01592954894738;49.122020414138454;53.035359093708664;31.737935907141054;57.63848529127954;76.4216028836991;28.4822275044311;-12.747358721504412;-8.516464877141082;-21.263823598645494;-15.184203447131715;-23.38624378999043;-38.570447237122146;-7.722006358193674;3.2557084027099528;-4.466297955483721
0100palmer_sem1_num50lado2;-10.151617710725283;24.268811124043538;34.42042883476882;36.97141367973699;38.357221609702314;25.949946879948683;54.07413103012429;66.06296608384243;31.703728670739416;70.29063243672027;85.90139338575393;31.036124653062398;-17.1027173503873;-16.21650140659598;-33.31921875698328;-27.70574447414011;-19.83842730191151;-47.54417177605162;-5.7537817907907325;0.6676040176770179;-5.0861777731137146
0101palmer_sem1_num51lado1;-11.462120358063672;21.146079152852685;32.60819951091636;30.752052766186566;34.054446949557494;27.45051986944379;45.83338643495052;56.09669321747526;28.349762969113574;64.50948251460333;83.63950836779655;30.186776923175696;-15.081333668763953;-18.676096079652815;-33.75742974841677;-22.04224626791777;-27.54281515032129;-49.58506141823906;-0.899243099669782;-1.8370139540621224;-2.7362570537319044
0102palmer_sem1_num51lado2;-6.675373648468671;12.407386270779096;19.082759919247767;32.80062583817613;39.37198629116376;28.10859458815115;42.94742703494497;48.0458690744921;30.68151537041496;45.01899868412808;56.14550543464618;26.78639076203225;-10.146801196768841;-2.071571649183106;-12.218372845951947;-8.673882783328345;-8.09963636015408;-16.773519143482424;-2.572920782263811;3.8951246083827087;1.3222038261188978
0103palmer_sem1_num52lado1;-16.0339653634363;21.711887244944908;37.74585260838121;32.12399422984453;43.73751042134291;24.23320297474035;51.963272528964616;68.16656654652249;30.234255693328286;59.460960208479506;78.68968433728031;31.15836146232622;-19.83927829912009;-7.49768767951489;-27.33696597863498;-24.429056125179578;-10.523117790757823;-34.9521739159374;-6.001052718587935;-0.9241057689979328;-6.925158487585868
0104palmer_sem1_num52lado2;-1.3803773039451954;17.717787515510974;19.09816481945617;37.978868844176304;40.19222879567143;27.31109394038456;47.51601537843576;47.181917298842;29.851086781886202;50.46954567797205;58.66729800636951;29.414865148861647;-9.537146534259456;-2.9535302995362898;-12.490676833795746;-6.989688503170569;-11.485380707527511;-18.47506921069808;-2.5399928415016433;0.4362216330245552;-2.103771208477088
0105palmer_sem1_num53lado1;-7.755628175743084;12.506924422635265;20.26255259837835;34.6894385291978;38.372866216752676;25.762744321183305;43.76243552162156;51.5016247415184;32.2531615366261;44.85832248734635;56.916404266124935;28.671335646140502;-9.07299699242376;-1.0958869657247874;-10.168883958148548;-13.128758524765722;-5.414779524606537;-18.54353804937226;-6.490417215442797;3.5818258904856;-2.9085913249571966
0106palmer_sem1_num53lado2;-7.7510606728143046;15.031951799236047;22.783012472050352;40.5432215271786;43.25877595039094;28.36190450528131;48.19982651678985;56.8678790039817;32.86396433878158;45.42037294332724;58.380946807888115;28.751539022611233;-7.656604989611246;2.779453573462611;-4.877151416148635;-13.609103053590758;-1.5130678039064165;-15.122170857497174;-4.502059833500269;4.112425316170345;-0.3896345173299238
