ind;time;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0519palmer_sem5_num20;95;-1.671743267;9.962264945;11.63400821;28.24502233;26.63474135;20.61421179;42.26477951;43.17282441;29.34428286;33.6429949;38.80709414;26.49575018;-14.01975719;8.621784613;-5.397972573;-16.53808306;4.365730264;-12.17235279;-8.730071069;2.84853268;-5.881538389
0521palmer_sem5_num21;95;5.679746516;4.603322458;-1.076424058;22.53235221;16.96670762;20.14336125;36.68506185;29.26929447;30.56945488;31.18377073;27.63581652;26.97949685;-14.15270964;5.50129112;-8.651418517;-12.30258686;1.633477956;-10.6691089;-10.42609363;3.589958029;-6.836135597
0523palmer_sem5_num22;95;-7.440297324;23.41487605;30.85517338;41.837029;45.72309985;25.85029714;59.80579195;67.99138437;29.41789102;47.58608957;57.77504532;28.50317312;-17.96876295;12.21970237;-5.749060574;-22.26828451;10.21633905;-12.05194546;-3.567593881;0.914717899;-2.652875983
0525palmer_sem5_num23;95;1.101418183;10.94579358;9.844375398;35.59647829;32.46766731;25.68102603;42.79601454;39.26426926;29.55762466;35.24490782;40.74629268;25.20195707;-7.199536251;7.551106715;0.351570464;-6.796601957;-1.482023419;-8.278625375;-3.876598632;4.355667587;0.479068955
0527palmer_sem5_num24;95;-3.449765026;16.15313704;19.60290207;39.00416072;43.03419536;26.7440785;52.34889387;54.9018511;30.79370456;39.7306433;43.36055269;28.15294425;-13.34473315;12.61825057;-0.726482585;-11.86765574;11.54129842;-0.326357325;-4.049626067;2.640760318;-1.408865749
0529palmer_sem5_num25;95;-3.741829498;16.71468441;20.45651391;33.75358018;35.55849169;21.74948335;50.62593063;53.91169269;30.64781945;43.63698375;50.65384997;28.39087437;-16.87235045;6.988946877;-9.883403573;-18.353201;3.257842718;-15.09535828;-8.898336104;2.256945084;-6.64139102
0531palmer_sem5_num26;95;-4.250016336;13.61844698;17.86846331;33.88781917;35.53094972;24.1754933;49.58164642;53.49653043;32.27817134;36.25802155;43.69669806;25.07133019;-15.69382724;13.32362487;-2.370202375;-17.96558072;9.799832376;-8.165748341;-8.102678044;7.206841153;-0.895836891
0533palmer_sem5_num27;95;-2.153650642;13.42073843;15.57438907;29.87128024;22.43835943;22.74522544;47.82663579;50.91063134;30.45277101;38.57145694;47.74137499;25.17130975;-17.95535555;9.255178852;-8.700176699;-28.47227192;3.169256355;-25.30301556;-7.707545575;5.281461265;-2.42608431
0535palmer_sem5_num28;95;4.684567685;9.288350059;4.603782374;27.96903785;21.46482196;22.85074129;43.67812111;37.69182412;30.98627028;33.10002362;32.91749101;25.19279366;-15.70908326;10.5780975;-5.130985761;-16.22700216;4.774333116;-11.45266905;-8.135528986;5.793476613;-2.342052373
0537palmer_sem5_num29;95;2.489985535;17.03875164;14.54876611;39.40032452;32.07613512;25.50540735;51.8179019;49.16227046;30.97226678;40.3577715;41.4358428;27.95754722;-12.41757739;11.4601304;-0.957446986;-17.08613534;7.726427654;-9.359707684;-5.466859425;3.014719556;-2.452139869
0539palmer_sem5_num30;95;3.505999525;12.103764;8.597764471;31.61567248;24.01969774;21.14039873;45.9124928;40.83540948;30.81688144;35.44804477;36.85706519;25.32170762;-14.29682032;10.46444803;-3.832372293;-16.81571173;3.978344285;-12.83736745;-9.67648271;5.495173819;-4.18130889
0541palmer_sem5_num31;95;-3.946380614;8.359526376;12.30590699;31.83848923;32.91594499;26.57726333;42.27634355;46.2118815;31.55954282;36.0915098;42.47084565;28.68681303;-10.43785432;6.184833752;-4.253020571;-13.29593651;3.741035855;-9.554900658;-4.982279491;2.872729789;-2.109549703
0543palmer_sem5_num32;95;-5.694010176;10.71765588;16.41166606;30.77690267;32.5544695;24.1836243;44.32426558;50.34396465;29.93758793;34.97666217;43.33059249;26.69950735;-13.54736291;9.347603416;-4.199759494;-17.78949516;7.013372166;-10.77612299;-5.753963628;3.238080576;-2.515883052
0545palmer_sem5_num33;95;5.274891684;16.24004115;10.96514946;43.82218626;33.53281295;25.03719314;52.24321759;45.93905325;32.80333095;37.60392682;38.40662482;28.05096711;-8.42103133;14.63929077;6.218259438;-12.4062403;7.532428423;-4.873811874;-7.766137807;4.75236384;-3.013773966
0547palmer_sem5_num34;95;2.384974903;10.75455794;8.369583038;28.88463887;22.37885034;20.56097608;46.46963409;42.86894389;31.9617835;33.32006385;35.5378923;25.47923752;-17.58499522;13.14957024;-4.435424979;-20.49009355;7.331051588;-13.15904196;-11.40080742;6.482545982;-4.91826144
0549palmer_sem5_num35;95;0.416130562;8.139206693;7.72307613;29.60693375;30.63297107;21.62686952;41.97886322;40.59764838;31.75222756;31.61049085;32.65454248;26.0835242;-12.37192947;10.36837237;-2.003557101;-9.964677313;7.943105895;-2.021571417;-10.12535804;5.668703363;-4.45665468
0551palmer_sem5_num36;95;-2.415091254;12.74805805;15.1631493;29.94062206;21.3875784;21.11946877;48.02819633;52.7628182;30.68731605;36.79943512;43.43905443;27.59038687;-18.08757427;11.22876122;-6.858813058;-31.3752398;9.323763769;-22.05147603;-9.567847273;3.096929174;-6.470918099
0553palmer_sem5_num37;95;-7.91792114;17.74595108;25.66387222;32.15433306;37.18526426;21.16890011;53.47281409;61.467131;31.24365407;44.09512584;54.88853054;26.3086737;-21.31848103;9.377688243;-11.94079278;-24.28186674;6.578600463;-17.70326628;-10.07475395;4.934980369;-5.139773586
0555palmer_sem5_num38;95;-0.854832995;12.65475704;13.50959003;30.95403228;26.50596914;22.99615081;47.28267675;47.2804308;31.16522158;39.17985884;43.59813502;28.76287496;-16.32864446;8.102817903;-8.225826559;-20.77446166;3.682295777;-17.09216588;-8.16907077;2.402346618;-5.766724152
0557palmer_sem5_num39;95;1.968912809;9.51716855;7.548255741;31.75831729;27.58619928;24.8425658;46.47888855;43.43646182;34.36335625;35.81508093;38.64905575;28.67749293;-14.72057126;10.66380762;-4.056763644;-15.85026254;4.787406066;-11.06285647;-9.520790444;5.685863315;-3.834927129
0559palmer_sem5_num40;95;-0.992843619;21.51441879;22.50726241;48.26367094;44.75559287;27.71766945;56.35152749;55.01492865;30.31357118;43.33010051;52.96059022;27.81424199;-8.087856545;13.02142697;4.93357043;-10.25933578;2.054338424;-8.204997354;-2.59590173;2.499329192;-0.096572538
0561palmer_sem5_num41;95;-1.020412686;9.525807112;10.5462198;29.9653815;29.29442968;24.64926907;39.98717482;39.55001758;28.79929084;36.08429685;41.01005032;26.18649967;-10.02179332;3.90287797;-6.118915347;-10.2555879;-1.460032744;-11.71562065;-4.15002177;2.612791171;-1.537230599
0563palmer_sem5_num42;95;3.258570802;18.14588282;14.88731202;41.74488013;35.57534353;21.06983032;51.22112043;46.37517615;29.80560498;39.72592255;42.13649999;27.22308556;-9.4762403;11.49519788;2.018957576;-10.79983263;4.238676159;-6.561156466;-8.735774659;2.582519418;-6.153255241
0565palmer_sem5_num43;95;-8.373848215;16.02120299;24.39505121;36.00272775;43.94947376;23.17674589;51.17520605;62.11666171;30.45304339;37.62687462;42.82487126;27.74743185;-15.1724783;13.54833142;-1.624146878;-18.16718795;19.29179045;1.124602498;-7.276297504;2.705611544;-4.57068596
0567palmer_sem5_num44;95;2.229356272;11.32816967;9.098813397;34.84912262;26.60751419;26.64939213;46.60662354;42.29995701;32.75275366;36.51871376;42.25172581;26.04037419;-11.75750092;10.08790978;-1.669591141;-15.69244281;0.048231196;-15.64421162;-6.10336153;6.71237947;0.609017939
0569palmer_sem5_num45;95;-5.858784296;14.52845897;20.38724327;31.51231748;33.59049728;22.30384174;47.92970651;51.98176039;31.61708375;43.17226509;55.63407706;26.14753345;-16.41738903;4.757441413;-11.65994762;-18.39126311;-3.652316673;-22.04357978;-9.313242009;5.469550299;-3.843691709
0571palmer_sem5_num46;95;-0.077848758;12.83643289;12.91428165;39.04795166;34.93706387;26.16509436;47.0555523;46.8410591;30.91402181;36.59478326;39.51513131;27.28876309;-8.007600643;10.46076905;2.453168403;-11.90399523;7.325927786;-4.578067439;-4.748927453;3.625258719;-1.123668734
0573palmer_sem5_num47;95;-1.011786574;11.8979553;12.90974187;29.96485999;22.96793881;22.52685417;46.01431945;46.26099189;31.19236532;38.68317543;46.45920295;26.05509335;-16.04945947;7.331144021;-8.718315444;-23.29305309;-0.198211059;-23.49126414;-8.665511151;5.137271966;-3.528239185
0575palmer_sem5_num48;95;6.299870089;11.12200297;4.822132881;34.38633269;22.23997745;21.90789053;46.39810165;39.7090534;31.8555468;35.30713435;32.53353337;29.13046;-12.01176896;11.0909673;-0.920801657;-17.46907595;7.175520024;-10.29355593;-9.947656267;2.725086803;-7.222569463
0577palmer_sem5_num49;95;-2.205301633;12.16451637;14.369818;26.8438271;24.58214584;21.47769017;47.38941367;48.80697754;31.65856822;38.96663058;46.3644912;26.13479886;-20.54558657;8.422783093;-12.12280348;-24.2248317;2.442486341;-21.78234536;-10.18087805;5.523769366;-4.657108685
0579palmer_sem5_num50;95;-0.110648374;11.09623262;11.20688099;31.56765031;24.9064506;23.29659771;44.4272329;45.39104146;30.66952949;35.87153857;39.31379172;26.41217076;-12.85958259;8.555694326;-4.30388826;-20.48459086;6.077249735;-14.40734112;-7.372931784;4.257358732;-3.115573052
0581palmer_sem5_num51;95;0.659447684;18.51524826;17.85580058;40.51517026;35.39861109;23.54305161;54.19142612;52.56750867;31.9189106;39.87290713;44.56675918;27.16836132;-13.67625586;14.31851899;0.642263131;-17.16889758;8.000749483;-9.168148093;-8.375858991;4.75054928;-3.625309711
0583palmer_sem5_num52;95;6.861213516;14.88361988;8.022406368;37.23603895;29.57752972;21.64084926;49.87013223;43.55535225;31.07407675;35.95759951;33.2993061;25.39176828;-12.63409328;13.91253273;1.278439443;-13.97782253;10.25604615;-3.721776382;-9.433227485;5.682308467;-3.750919018
0585palmer_sem5_num53;95;-4.571859247;12.38538577;16.95724502;27.3003843;27.86762077;21.59813436;48.56495364;53.82629653;31.03731082;37.19517417;43.57710704;26.8454771;-21.26456934;11.36977947;-9.894789872;-25.95867576;10.24918949;-15.70948627;-9.439176463;4.191833724;-5.247342739
0587palmer_sem5_num54;95;2.505199756;10.57019676;8.064997003;33.45427914;28.31257493;24.28895255;45.66793649;42.39314832;31.56490774;32.69198658;34.12579274;24.89832066;-12.21365735;12.97594992;0.762292564;-14.08057339;8.267355584;-5.813217805;-7.275955198;6.666587086;-0.609368111
0589palmer_sem5_num55;95;3.628029411;8.544182327;4.916152917;28.40104462;20.55921131;21.4026992;41.27752973;35.23017281;30.97242822;34.71371459;37.58681262;26.87399284;-12.87648511;6.563815136;-6.312669971;-14.6709615;-2.356639807;-17.02760131;-9.569729015;4.098435375;-5.471293641
0591palmer_sem5_num56;95;4.989881981;8.268670622;3.278788641;31.92578106;24.52899287;23.66791227;42.13050875;34.54895294;32.32433833;35.09429196;35.77670868;27.68767351;-10.20472769;7.036216792;-3.168510899;-10.01996007;-1.227755748;-11.24771582;-8.656426056;4.636664817;-4.019761239
0593palmer_sem5_num57;95;-3.139187265;11.80366612;14.94285339;34.24201309;36.04891256;25.27323417;45.6303939;49.56127971;30.30828292;33.44537993;35.37885689;25.57544324;-11.38838081;12.18501397;0.796633161;-13.51236715;14.18242282;0.670055669;-5.035048749;4.732839684;-0.302209065
0595palmer_sem5_num58;95;6.267140209;6.842447634;0.575307425;29.24301177;20.98054695;23.41724627;39.86599612;31.33456334;31.7241304;33.63307347;32.60054753;26.87448998;-10.62298435;6.232922644;-4.390061703;-10.3540164;-1.265984189;-11.62000059;-8.306884133;4.849640418;-3.457243715
0597palmer_sem5_num59;95;-2.599764995;12.47266283;15.07242782;29.2867665;29.16988953;21.70194238;46.72929129;49.83583672;31.47522134;39.40055649;42.09192558;27.20312947;-17.44252479;7.328734804;-10.11378999;-20.66594719;7.743911139;-12.92203605;-9.773278963;4.272091872;-5.501187091
0599palmer_sem5_num60;95;-2.518750855;12.48673988;15.00549074;32.41821234;30.34507338;22.95249612;45.58932883;48.79818404;29.42417142;36.47388761;42.08570903;25.89092993;-13.17111648;9.115441224;-4.055675261;-18.45311066;6.712475009;-11.74063565;-6.471675296;3.533241488;-2.938433808
0601palmer_sem6_num1;110;-0.446854841;9.969412796;10.41626764;32.84533103;36.95149779;21.47567314;41.33824604;40.7200876;27.68621154;30.42890306;31.36384724;24.99824313;-8.492915009;10.90934298;2.416427972;-3.768589815;9.356240364;5.587650549;-6.210538406;2.687968411;-3.522569995
0603palmer_sem6_num2;110;7.220159644;5.414226874;-1.805932771;23.5096841;15.65729977;18.94651795;33.50052111;25.47357536;27.39525184;26.6790667;21.19568549;22.4045945;-9.990837008;6.821454413;-3.169382595;-9.816275588;4.277889876;-5.538385713;-8.448733889;4.990657345;-3.458076544
0605palmer_sem6_num3;110;-0.120531258;12.85492614;12.9754574;29.66847021;28.03350801;18.96200682;45.50248268;45.84212142;28.78250165;34.28496649;34.62600138;23.38952342;-15.83401247;11.2175162;-4.616496276;-17.80861341;11.21612005;-6.592493364;-9.82049483;5.392978227;-4.427516603
0607palmer_sem6_num4;110;3.774563225;4.199586518;0.425023293;22.19197854;16.19782608;19.56279616;32.18911638;27.14593551;27.64326176;27.45913307;27.48895741;22.56501911;-9.997137847;4.729983312;-5.267154535;-10.94810943;-0.343021902;-11.29113133;-8.080465602;5.078242649;-3.002222953
0609palmer_sem6_num5;110;0.889421834;8.011667221;7.122245387;26.32258077;21.64833931;21.73660796;38.26315692;38.13057114;28.51327307;36.63758518;39.78676613;26.09620871;-11.94057615;1.625571736;-10.31500441;-16.48223182;-1.656194991;-18.13842682;-6.776665108;2.417064362;-4.359600746
0611palmer_sem6_num6;110;-0.991075811;13.1395654;14.13064121;35.01126518;31.87671268;19.81346692;45.41200813;46.1964174;29.52044593;35.01738988;38.70504674;26.41102695;-10.40074295;10.39461825;-0.006124701;-14.31970472;7.491370661;-6.82833406;-9.70697901;3.109418987;-6.597560022
0613palmer_sem6_num7;110;1.54079511;14.54777902;13.00698391;36.4989789;25.93015323;23.76357402;50.27548789;49.26756689;30.3467755;36.68669393;38.81376125;26.95417424;-13.77650899;13.58879396;-0.187715027;-23.33741366;10.45380564;-12.88360802;-6.583201477;3.392601257;-3.190600221
0615palmer_sem6_num8;110;7.463549868;6.607670876;-0.855878992;25.66256624;18.44548997;21.39854994;39.03061535;29.83818992;30.76513352;32.25868748;26.5325901;25.47925845;-13.36804911;6.771927869;-6.596121245;-11.39269995;3.30559982;-8.087100126;-9.366583583;5.285875075;-4.080708509
0617palmer_sem6_num9;110;-0.013337005;8.130084833;8.143421838;32.08927449;33.17367495;24.92617239;39.24106281;39.06089392;30.60458335;34.9495847;34.86719119;27.71361182;-7.151788328;4.291478109;-2.860310218;-5.887218974;4.193702731;-1.693516243;-5.678410957;2.890971526;-2.787439431
0619palmer_sem6_num10;110;-1.926160356;9.049593885;10.97575424;30.62996228;33.46822133;23.09293597;41.10132943;43.15947165;29.49086116;31.64658331;33.74883179;24.85862688;-10.47136714;9.454746115;-1.016621027;-9.691250321;9.410639868;-0.280610453;-6.397925189;4.632234282;-1.765690907
0621palmer_sem6_num11;110;3.819439802;6.085817021;2.26637722;29.60166494;21.88806342;25.88127443;38.51186658;34.41703135;30.74513701;34.13305372;35.29810912;28.62057954;-8.910201638;4.378812855;-4.531388783;-12.52896793;-0.881077774;-13.4100457;-4.863862574;2.124557467;-2.739305107
0623palmer_sem6_num12;110;-1.688873579;15.98915657;17.67803015;33.1565172;32.43350017;23.76052779;50.51249884;51.59433231;29.965711;39.92732118;44.98136471;25.71194722;-17.35598164;10.58517766;-6.770803977;-19.16083214;6.612967599;-12.54786454;-6.205183207;4.253763777;-1.95141943
0625palmer_sem6_num13;110;1.305210774;12.27270195;10.96749117;33.32339912;26.91462233;20.86711633;44.45398128;43.0223541;29.06694207;33.96291521;35.96393166;26.36817654;-11.13058216;10.49106607;-0.639516088;-16.10773177;7.058422445;-9.049309324;-8.199825746;2.698765533;-5.501060212
0627palmer_sem6_num14;110;0.374137439;10.20564927;9.831511835;35.55854948;34.36552856;27.00170428;42.71310886;42.05245459;29.49783595;33.07125344;33.64001666;25.72059595;-7.154559373;9.64185542;2.487296047;-7.686926025;8.412437934;0.725511909;-2.496131666;3.777239999;1.281108333
0629palmer_sem6_num15;110;0.288153227;12.20890538;11.92075216;33.55331904;28.40337749;22.25588655;41.30795945;42.5517709;26.84805204;30.17880538;32.18862426;21.01440769;-7.754640403;11.12915407;3.374513668;-14.14839341;10.36314664;-3.785246768;-4.592165483;5.83364435;1.241478866
0631palmer_sem6_num16;110;2.03224715;13.73527465;11.7030275;33.94736532;30.00146895;20.64524504;45.55604876;42.40772594;29.10717581;33.22141332;34.64238503;23.0411141;-11.60868343;12.33463543;0.725952;-12.40625699;7.765340919;-4.640916072;-8.461930774;6.066061713;-2.395869061
0633palmer_sem6_num17;110;-1.528796234;7.025487837;8.554284072;26.33473674;23.55879546;22.323534;35.77583016;38.1451187;26.84987608;29.45412713;33.01202;23.20059375;-9.441093418;6.321703032;-3.119390386;-14.58632323;5.133098696;-9.453224538;-4.52634208;3.64928233;-0.877059751
0635palmer_sem6_num18;110;0.887601761;12.03777673;11.15017497;33.23932468;29.2038324;23.02389553;42.34733816;41.6403489;28.54625946;37.14320276;38.69062108;25.04029759;-9.108013473;5.204135399;-3.903878073;-12.4365165;2.949727824;-9.486788678;-5.522363927;3.505961868;-2.016402058
0637palmer_sem6_num19;110;6.304733294;7.475881814;1.17114852;29.00272503;21.38562003;23.10804066;40.98511679;30.77140364;31.82207019;30.67644291;29.32254801;25.6595263;-11.98239176;10.30867388;-1.67371788;-9.385783607;1.448855631;-7.936927976;-8.714029532;6.162543893;-2.551485639
0639palmer_sem6_num20;110;2.29758864;7.573137015;5.275548375;30.15124098;24.00402457;24.94681761;42.45592043;39.49420959;32.45629589;33.13630337;35.27211948;27.01065348;-12.30467945;9.319617056;-2.985062392;-15.49018502;4.222090106;-11.26809491;-7.50947828;5.445642413;-2.063835866
0641palmer_sem6_num21;110;4.072541118;4.781312324;0.708771206;30.14815284;28.20467873;24.01943979;35.93916616;29.68171805;30.11866285;30.89579172;28.38748624;27.76522763;-5.791013315;5.043374435;-0.74763888;-1.477039325;1.294231815;-0.18280751;-6.09922306;2.353435223;-3.745787837
0643palmer_sem6_num22;110;8.138721473;6.045482446;-2.093239027;28.48087058;20.63713075;25.95679189;41.18009861;30.74155579;32.09325172;32.64115594;27.34732727;27.26142106;-12.69922803;8.538942663;-4.160285367;-10.10442504;3.394228519;-6.710196523;-6.13645983;4.831830666;-1.304629165
0645palmer_sem6_num23;110;1.469712489;4.180054999;2.71034251;32.20934071;33.69427935;27.48101508;38.37124153;36.13248311;31.73186889;31.03583401;29.04365404;29.69456824;-6.16190082;7.335407521;1.173506701;-2.438203765;7.088829072;4.650625306;-4.250853815;2.037300652;-2.213553162
0647palmer_sem6_num24;110;-2.317757079;8.019704531;10.33746161;29.89498089;31.89891585;24.22085162;37.18997581;39.64135476;27.11858804;32.05907104;34.36797166;26.13535148;-7.294994919;5.130904773;-2.164090146;-7.742438911;5.273383105;-2.469055806;-2.897736423;0.983236557;-1.914499866
0649palmer_sem6_num25;110;0.627631564;4.359217523;3.731585959;25.37335105;22.06200619;25.75769391;37.79524609;36.86895022;31.66963931;30.65817241;33.39198582;25.71959913;-12.42189504;7.137073672;-5.284821368;-14.80694403;3.476964392;-11.32997964;-5.911945404;5.950040184;0.038094779
0651palmer_sem6_num26;110;4.362124346;8.824816939;4.462692593;33.76787295;25.68243123;23.77908064;41.17111932;35.32131645;29.96525363;34.58668562;35.17999588;29.35366071;-7.40324637;6.584433707;-0.818812662;-9.638885224;0.141320571;-9.497564653;-6.186172992;0.611592917;-5.574580075
0653palmer_sem6_num27;110;1.010062582;11.02664724;10.01658466;32.57729695;25.70959601;24.7415501;45.27190062;43.98573267;31.86798739;39.69963939;44.54198242;29.70376386;-12.69460367;5.572261228;-7.122342437;-18.27613666;-0.556249757;-18.83238642;-7.126437291;2.164223526;-4.962213765
