ind;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy_sem7_num15_;117.41846538557135;114.5354479786896;112.07179833068986;66.49775085309679;37.7511236283407;118.26598827428275;120.57075183032907;128.97516056125332;130.11971796120366
tommy_sem7_num16_;114.71352065181863;111.71938267809429;110.4405936758759;72.41694959964063;35.7033456889842;115.5731470206583;117.70144624016737;129.19321977836006;129.4047540665545
tommy_sem7_num17_;110.01171016632131;107.48199281306316;106.51543032255968;66.1293854331883;36.31257672941784;110.88513058622907;112.76543415374144;129.00080110386835;128.99243032894125
tommy_sem7_num18_;120.23468366430183;119.61136086127722;115.19062710985725;70.91854854212212;36.117704070301365;121.83726737986541;125.55041743916466;127.52234121147333;130.93883049384502
tommy_sem7_num19_;116.21463259682571;110.25890691572604;109.5796251845644;76.58137677562908;42.69061869414164;116.93128687283763;117.25759899103164;130.7517341575396;129.67839856141225
tommy_sem7_num1_;119.89789053494738;119.11164079517215;114.55817212505589;75.1320963764932;38.71750584915081;122.30454745968194;125.17318456207119;127.70016433443715;130.93010508986876
tommy_sem7_num20_;117.06930624321274;116.90930474398613;110.70557689971994;72.20931511466014;41.919807979109564;119.3735967774777;122.85699976400856;127.04756170830117;131.95463566895648
tommy_sem7_num21_;114.6696472220923;113.65618197227421;109.67152977600237;67.55652818300433;38.69943338824889;116.13626916174923;119.33066093120391;127.76911098094743;130.77257617031216
tommy_sem7_num22_;116.43807324727432;113.78130316066378;110.54063215274904;73.19628909040816;41.88801535096383;117.86638579086437;119.8208415568761;128.7648768379201;130.48595744875615
tommy_sem7_num23_;117.82008745501868;113.27932887220297;111.97105013270902;80.87276491881178;39.81300782843711;118.69799485064885;119.93115502790694;129.97847800479394;129.82229543091995
tommy_sem7_num24_;120.21585941579214;114.84685938003481;112.6030091256068;78.9111843867884;43.088789560170156;120.95894075249663;121.97807645571233;130.24253808236523;130.54449211717142
tommy_sem7_num25_;122.00025461082711;118.35858951296166;116.0281001039507;71.88201614051962;36.516165473627765;122.85873425353671;125.07762379726972;129.3598475968614;130.25587034290874
tommy_sem7_num26_;113.68354891275467;109.63889514439772;109.59874761765899;72.84619185278063;34.88491678554327;114.42591637697464;115.91179246638475;129.9441613998378;128.8317786532011
tommy_sem7_num27_;115.9445259189515;111.930921912277;110.42040780489276;76.1173022862815;40.69721006111233;116.75097086674036;118.24759977624308;129.61400954146663;129.7454695280796
tommy_sem7_num28_;119.95993092418784;116.29607804260337;114.08083316602387;74.18769094766304;38.96106817010667;120.90398028891718;122.80655274623348;129.38395254852895;130.1917201052205
tommy_sem7_num29_;117.11491047396476;114.99844853117571;112.53822209112042;70.1724360657436;36.003895895740214;118.3163119438182;120.93644187387717;128.5541222480317;130.00758795090664
tommy_sem7_num2_;119.40456138717661;117.51767326886582;114.99698319521994;73.9797337047575;35.73765102045276;120.64875008999013;123.51619210204038;128.4375493416352;129.9891659667299
tommy_sem7_num30_;120.95458298087226;121.95938075952401;114.54666076752122;74.73382610221621;42.41563922252958;123.83238451748645;127.73962574340747;126.33009576296011;132.3800341584773
tommy_sem7_num31_;120.07068554843785;119.48117504983281;116.10922856560215;70.66267409671318;34.05201709019303;121.83258750575047;125.3503026417199;127.6672555568505;130.26646043091097
tommy_sem7_num32_;121.95058270691857;118.65967229648746;115.93196156691062;73.85145555591278;36.720165777476254;122.77716919084506;125.22472286135026;129.15550797771633;130.32756145042976
tommy_sem7_num33_;119.37992070283144;116.99775728854237;113.17535938407158;76.30800379930591;39.54674989087923;120.93823570345083;123.36048705336043;128.59693772639102;130.80854091984418
tommy_sem7_num34_;115.8542436866687;112.70464453391955;109.14626749951049;67.0894157503858;42.24176956923636;116.66747885419242;118.77616378926453;128.94013525636217;130.83767419718257
tommy_sem7_num35_;117.36123559983807;116.8346661231682;112.07328786484521;74.75021899536858;37.82878324906818;119.02950179219738;122.8095223945147;127.41231564424547;131.1452365451389
tommy_sem7_num36_;121.58111107094481;117.12263871723253;114.5975040913537;82.59152404478166;39.55866295557314;122.5670437517724;124.27248898930628;129.72212013415566;130.5706735758352
tommy_sem7_num37_;119.4940275690247;119.11637827485569;113.02328403918415;68.95048195725988;40.79209156302164;121.85018114556425;125.14105260889988;127.25262216743292;131.79661118411886
tommy_sem7_num38_;117.80086567219828;116.09905788175689;112.30328218436536;66.56721022840934;36.44227637360274;119.11898207871621;122.21171387723443;128.2367496220118;130.6562130495899
tommy_sem7_num39_;114.46224845812974;115.62513917801746;107.37586063198376;70.53352225486361;46.55227989980767;117.34611044466413;121.13089300433847;126.09574110801218;132.88807723573422
tommy_sem7_num3_;116.16062703572015;113.57281080545988;111.75700234789468;70.11869317339497;36.60152122438603;117.2438083763752;119.51580094170043;128.91456833548563;129.7008238601859
tommy_sem7_num40_;116.74414213204088;114.5122445373308;111.46049080191543;73.93003367287523;39.347873553362;118.21780581592901;120.62995191311586;128.55431046069458;130.32142042623136
tommy_sem7_num41_;117.76016349312974;114.68585392124452;111.59651073147077;69.06515295013861;40.05676829793275;118.63976665279176;120.92183905428384;128.9680366394015;130.52450903398454
tommy_sem7_num42_;124.10263068500478;121.18029969350137;119.31913896167339;68.50221350817688;32.78908328853606;124.90024198611468;127.60280271093214;129.08500600918603;129.79631092017462
tommy_sem7_num43_;115.71304116164052;113.62205504673389;109.84754768723923;70.41448371793018;43.33353037954046;117.1322820495131;119.36142295694371;128.3506064220929;130.7856314702289
tommy_sem7_num44_;117.33743105740996;115.63965012211526;112.8553484104437;70.36232291153156;36.40754646732583;118.7496064422674;121.56030307260797;128.32763493262746;130.07813217239834
tommy_sem7_num45_;114.25281372259163;112.64166547904358;108.35082893389024;75.47437500223265;42.541134272976194;116.22869474515045;118.54151353456686;128.11986690707874;130.91507749204283
tommy_sem7_num46_;118.05199095730809;114.58944374227502;112.19944332700155;71.7337135485879;39.53097512076157;118.8758138299915;120.9832193228988;129.26000926327805;130.22345869346032
tommy_sem7_num47_;112.29380390182936;107.78797659331062;106.05481384026172;81.9084380001143;42.67938194290414;113.30303000618892;114.52096531104429;129.85492054992034;130.08713696501164
tommy_sem7_num48_;113.41358903798547;109.8223508286269;108.18162845704018;79.17259282590484;38.580102482454436;114.25349234400898;116.3261607954586;129.39761264628345;129.77068290832545
tommy_sem7_num49_;112.18634648380379;111.35873913541653;106.84631916982809;72.8489157175658;40.506846893403875;113.74600196191429;117.20249687093656;127.59456595101202;131.014320600289
tommy_sem7_num4_;117.13604965175074;113.08500246484911;111.57971118845022;71.74696677320887;36.76542660808252;117.8900638505319;119.69020968743749;129.72147726958127;129.7844488059324
tommy_sem7_num50_;108.94663576563036;105.35996626237782;103.95520597230258;72.2293577817787;40.05992341509614;109.67309042848187;111.36649587986182;129.44021451554997;129.56192132420446
tommy_sem7_num51_;108.54642855593173;108.10522674966288;103.04738353012934;68.78703402295525;42.09452984926516;110.62734377206021;113.51155837703271;127.40362685578131;131.11596068498693
tommy_sem7_num52_;116.57636343222038;110.58464230998334;108.42510146230094;69.77724235963757;41.478361652324296;117.26633065402359;118.05554214761045;130.53468262053647;130.69569313945865
tommy_sem7_num53_;110.43927523835805;108.17185748962223;105.13425030073837;69.87175640146319;41.83722276574947;111.61564873940603;113.90995567402014;128.5716546315497;130.33656680120635
tommy_sem7_num54_;119.44158989345274;116.43192280841313;112.59779140924175;71.4299836893522;39.89520932985083;120.85866501866231;123.09487699028926;128.86711711560858;130.99281797334925
tommy_sem7_num55_;118.33020173026156;117.15780551737718;112.74474812992969;70.24222375270597;38.77150898611753;120.01457981132296;123.1280212262803;127.86066536190415;130.98045850770356
tommy_sem7_num56_;120.09775217036216;120.43856670587206;114.34143752947102;69.3890559750711;39.52711577475408;122.65665207292916;126.29044557282737;126.88155124631166;131.68428003967873
tommy_sem7_num57_;114.50347425951824;115.1740441062868;108.06472023404456;72.0574117275913;46.28479180000556;117.2529187754076;120.77385983425677;126.53167417619562;132.24843066808126
tommy_sem7_num58_;115.43019372619992;110.90817460285567;106.9892926977059;65.62452653798547;46.466724515863675;116.17376438275178;117.44109588330011;129.60837426902935;131.3257099390575
tommy_sem7_num59_;115.98366102542188;116.28733866848137;110.17636363758146;71.97050614917339;41.63309357603988;118.15691150722844;122.00369188738676;126.7990689445534;131.79865844335848
tommy_sem7_num5_;109.90532050400503;105.95742163642646;104.32579197753265;75.13947096948053;41.84000912781948;110.70272002295118;112.20285825893646;129.57529857270947;129.84364877708657
tommy_sem7_num60_;119.8864232583519;114.64234378014082;114.54381135330935;78.72417668681413;36.2920333866045;120.58609724633487;121.69588958503016;130.4704484629969;129.220142673236
tommy_sem7_num6_;119.7092304133802;119.08115060786216;114.36632656102644;69.94759128537416;37.77357767533742;121.50301868663729;125.10310690992762;127.54720428843557;131.05121837558406
tommy_sem7_num7_;111.5613705249102;109.22834675730422;103.7006638976683;67.37257020354653;49.026692246460534;113.5463430830719;115.14746476731383;128.2940798019458;131.84321636798234
tommy_sem7_num8_;111.58936649247507;106.65963994895262;103.52287861109323;66.6819700529764;46.97321111853225;112.40780124742798;113.196126246267;129.91327733169368;130.97551999050677
tommy_sem7_num9_;119.14159852051003;116.73992626886147;112.93345250677834;72.51174877918524;40.123772712605934;120.51047125503686;123.10338557295238;128.52745873163866;130.85874327078332
